"id","sex","race_ethnicity","education","completed_fertility","birth_control_education_male","birth_control_education_female","birth_control_education","first_birth_month","first_birth_year","fin_lit_score_mean","fin_lit_waves","ever_emergency_savings","emergency_savings_waves"
9816,"Male","Hispanic",9,6,0,NA,0,11,1986,1,1,0,1
9817,"Female","Hispanic",12,3,NA,0,0,4,1980,1,1,0,1
9818,"Female","Non-Black, non-Hispanic",12,0,NA,1,1,NA,NA,NA,NA,NA,NA
9819,"Male","Hispanic",12,0,1,NA,1,NA,NA,NA,NA,NA,NA
9820,"Female","Hispanic",20,1,NA,1,1,2,1987,3,1,1,2
9821,"Male","Hispanic",12,3,1,NA,1,12,1983,4,1,0,2
9822,"Male","Hispanic",13,3,1,NA,1,1,1987,1,1,0,2
9823,"Male","Black",14,3,1,NA,1,1,1979,3,1,1,2
9824,"Female","Black",19,0,NA,1,1,NA,NA,4,1,1,2
9825,"Male","Black",12,3,1,NA,1,1,1986,3,1,0,2
9826,"Female","Black",15,1,NA,1,1,2,1983,4,1,0,2
9827,"Male","Black",11,0,1,NA,1,NA,NA,NA,NA,NA,NA
9828,"Female","Hispanic",9,5,NA,0,0,4,1981,2,1,1,2
9829,"Male","Hispanic",12,3,1,NA,1,10,1987,2,1,1,2
9830,"Female","Hispanic",15,3,NA,1,1,9,1985,3,1,0,2
9831,"Female","Hispanic",16,2,NA,0,0,9,1990,2,1,0,1
9832,"Female","Hispanic",12,2,NA,0,0,11,1982,NA,NA,NA,NA
9833,"Male","Non-Black, non-Hispanic",12,0,1,NA,1,NA,NA,NA,NA,NA,NA
9834,"Female","Non-Black, non-Hispanic",10,3,NA,1,1,6,1976,NA,NA,NA,NA
9835,"Male","Hispanic",13,3,0,NA,0,1,1992,2,1,1,2
9836,"Male","Hispanic",12,6,0,NA,0,4,1981,5,1,1,1
9837,"Female","Hispanic",13,4,NA,1,1,2,1984,2,1,0,2
9838,"Female","Hispanic",14,4,NA,1,1,4,1977,5,1,1,2
9839,"Female","Hispanic",16,3,NA,1,1,6,1981,2,1,0,2
9840,"Female","Hispanic",17,3,NA,1,1,2,1983,4,1,0,2
9841,"Male","Hispanic",12,6,0,NA,0,8,1984,1,1,0,1
9842,"Male","Non-Black, non-Hispanic",15,0,1,NA,1,NA,NA,NA,NA,NA,NA
9843,"Male","Hispanic",12,0,0,NA,0,NA,NA,NA,NA,0,2
9844,"Female","Hispanic",13,5,NA,0,0,8,1983,2,1,1,2
9845,"Female","Hispanic",12,3,NA,1,1,11,1985,1,1,0,1
9846,"Male","Hispanic",12,3,1,NA,1,6,1980,NA,NA,NA,NA
9847,"Male","Hispanic",19,3,1,NA,1,12,2012,4,1,1,2
9848,"Male","Hispanic",14,1,1,NA,1,2,1997,3,1,0,1
9849,"Female","Hispanic",12,0,NA,0,0,NA,NA,2,1,0,1
9850,"Male","Hispanic",12,1,0,NA,0,2,1982,3,1,1,2
9851,"Female","Hispanic",10,2,NA,0,0,2,1984,NA,NA,NA,NA
9852,"Female","Hispanic",15,1,NA,0,0,10,1982,3,1,0,2
9853,"Male","Hispanic",10,0,0,NA,0,NA,NA,1,1,0,1
9854,"Male","Hispanic",12,0,1,NA,1,NA,NA,3,1,0,2
9855,"Female","Hispanic",14,2,NA,1,1,9,1995,4,1,1,2
9856,"Male","Hispanic",12,2,1,NA,1,12,1980,NA,NA,NA,NA
9857,"Male","Hispanic",15,0,1,NA,1,NA,NA,NA,NA,NA,NA
9858,"Female","Hispanic",12,3,NA,0,0,6,1979,3,1,0,2
9859,"Male","Hispanic",12,2,1,NA,1,12,1992,NA,NA,NA,NA
9860,"Male","Hispanic",12,3,1,NA,1,11,1987,5,1,1,2
9861,"Female","Non-Black, non-Hispanic",12,2,NA,1,1,8,1978,NA,NA,NA,NA
9862,"Female","Hispanic",14,3,NA,1,1,7,1983,5,1,1,2
9863,"Female","Hispanic",12,0,NA,1,1,NA,NA,3,1,1,2
9864,"Female","Non-Black, non-Hispanic",12,2,NA,0,0,1,1978,NA,NA,NA,NA
9865,"Female","Hispanic",10,7,NA,1,1,12,1980,NA,NA,NA,NA
9866,"Female","Hispanic",14,0,NA,1,1,NA,NA,4,1,1,2
9867,"Female","Hispanic",14,0,NA,1,1,NA,NA,4,1,1,2
9868,"Male","Hispanic",12,1,1,NA,1,2,2003,4,1,1,2
9869,"Male","Hispanic",12,1,0,NA,0,5,1986,3,1,0,1
9870,"Female","Hispanic",12,3,NA,0,0,10,1984,2,1,0,2
9871,"Female","Black",13,2,NA,1,1,7,1975,3,1,1,2
9872,"Female","Black",18,0,NA,0,0,NA,NA,1,1,0,1
9873,"Male","Black",16,5,1,NA,1,5,1989,4,1,1,2
9874,"Female","Black",12,3,NA,1,1,7,1990,1,1,1,2
9875,"Male","Hispanic",11,4,0,NA,0,2,1991,3,1,1,1
9876,"Male","Hispanic",13,2,1,NA,1,2,1982,2,1,0,1
9877,"Female","Black",12,2,NA,1,1,4,1985,3,1,1,2
9878,"Male","Hispanic",13,0,1,NA,1,NA,NA,NA,NA,NA,NA
9879,"Male","Black",16,3,1,NA,1,11,1987,3,1,0,2
9880,"Male","Black",13,0,1,NA,1,NA,NA,3,1,1,2
9881,"Female","Hispanic",12,3,NA,1,1,8,1986,NA,NA,NA,NA
9882,"Female","Non-Black, non-Hispanic",14,3,NA,0,0,5,1980,NA,NA,NA,NA
9883,"Male","Hispanic",16,3,0,NA,0,9,1989,4,1,1,2
9884,"Male","Hispanic",12,2,1,NA,1,12,1988,4,1,1,2
9885,"Female","Hispanic",13,2,NA,1,1,3,1981,NA,NA,NA,NA
9886,"Male","Hispanic",12,2,1,NA,1,11,1987,5,1,0,2
9887,"Female","Hispanic",12,2,NA,0,0,6,1980,NA,NA,0,1
9888,"Male","Hispanic",9,1,0,NA,0,5,1983,2,1,1,2
9889,"Male","Non-Black, non-Hispanic",17,5,1,NA,1,11,1979,NA,NA,NA,NA
9890,"Male","Hispanic",16,5,1,NA,1,3,1983,4,1,1,2
9891,"Female","Hispanic",13,2,NA,NA,NA,1,1985,NA,NA,NA,NA
9892,"Female","Hispanic",13,2,NA,1,1,9,1984,3,1,1,1
9893,"Male","Black",14,2,0,NA,0,3,1982,4,1,0,2
9894,"Female","Hispanic",12,0,NA,1,1,NA,NA,NA,NA,NA,NA
9895,"Female","Hispanic",13,3,NA,1,1,9,1984,1,1,1,2
9896,"Female","Hispanic",17,0,NA,1,1,NA,NA,3,1,0,1
9897,"Female","Hispanic",16,2,NA,1,1,7,1997,4,1,1,2
9898,"Female","Hispanic",16,1,NA,1,1,2,1991,NA,NA,NA,NA
9899,"Female","Hispanic",13,2,NA,1,1,8,1989,NA,NA,0,1
9900,"Female","Non-Black, non-Hispanic",15,0,NA,0,0,NA,NA,NA,NA,NA,NA
9901,"Male","Hispanic",15,0,1,NA,1,NA,NA,5,1,1,2
9902,"Male","Hispanic",11,0,0,NA,0,NA,NA,3,1,0,1
9903,"Female","Hispanic",10,1,NA,NA,NA,9,1984,NA,NA,NA,NA
9904,"Male","Hispanic",16,0,0,NA,0,NA,NA,NA,NA,NA,NA
9905,"Male","Hispanic",12,1,0,NA,0,2,1988,5,1,1,2
9906,"Female","Hispanic",11,2,NA,1,1,5,1994,2,1,0,2
9907,"Male","Non-Black, non-Hispanic",9,3,1,NA,1,4,1985,NA,NA,NA,NA
9908,"Male","Non-Black, non-Hispanic",9,2,0,NA,0,4,1980,NA,NA,NA,NA
9909,"Male","Non-Black, non-Hispanic",11,1,0,NA,0,12,1986,NA,NA,NA,NA
9910,"Female","Non-Black, non-Hispanic",11,1,NA,1,1,8,1983,NA,NA,NA,NA
9911,"Male","Hispanic",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9912,"Male","Hispanic",12,3,1,NA,1,12,1980,NA,NA,NA,NA
9913,"Female","Hispanic",12,3,NA,1,1,4,1980,3,1,0,2
9914,"Male","Hispanic",11,1,1,NA,1,2,1983,4,1,0,2
9915,"Male","Hispanic",6,6,0,NA,0,1,1978,1,1,0,1
9916,"Female","Hispanic",6,4,NA,0,0,11,1983,2,1,0,2
9917,"Male","Non-Black, non-Hispanic",11,0,0,NA,0,NA,NA,NA,NA,NA,NA
9918,"Male","Hispanic",12,0,1,NA,1,NA,NA,1,1,0,1
9919,"Male","Hispanic",12,2,0,NA,0,12,1985,3,1,0,2
9920,"Female","Black",16,2,NA,1,1,5,1994,NA,NA,NA,NA
9921,"Female","Non-Black, non-Hispanic",16,0,NA,1,1,NA,NA,NA,NA,NA,NA
9922,"Female","Hispanic",12,2,NA,1,1,7,1980,3,1,0,1
9923,"Female","Hispanic",13,0,NA,1,1,NA,NA,3,1,1,2
9924,"Female","Non-Black, non-Hispanic",13,0,NA,0,0,NA,NA,NA,NA,NA,NA
9925,"Female","Hispanic",12,2,NA,1,1,8,1983,3,1,1,2
9926,"Male","Black",12,1,1,NA,1,6,1987,NA,NA,NA,NA
9927,"Female","Hispanic",12,2,NA,1,1,4,1983,1,1,1,2
9928,"Male","Black",14,3,1,NA,1,6,1985,4,1,1,2
9929,"Male","Black",14,1,1,NA,1,12,1992,5,1,1,1
9930,"Female","Hispanic",12,3,NA,1,1,1,1982,NA,NA,NA,NA
9931,"Female","Hispanic",12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9932,"Female","Non-Black, non-Hispanic",12,2,NA,1,1,1,1984,NA,NA,NA,NA
9933,"Male","Hispanic",12,3,1,NA,1,2,1985,5,1,1,2
9934,"Male","Hispanic",20,2,1,NA,1,10,1999,5,1,0,1
9935,"Female","Hispanic",14,4,NA,1,1,12,1981,3,1,0,1
9936,"Male","Hispanic",12,4,1,NA,1,10,1979,4,1,0,2
9937,"Male","Hispanic",12,2,1,NA,1,7,1983,2,1,0,1
9938,"Female","Hispanic",13,4,NA,0,0,6,1984,4,1,0,2
9939,"Female","Hispanic",16,2,NA,1,1,11,1991,2,1,1,2
9940,"Female","Hispanic",9,2,NA,0,0,6,1977,1,1,0,2
9941,"Female","Hispanic",11,2,NA,1,1,7,1990,2,1,1,2
9942,"Male","Hispanic",12,3,1,NA,1,6,1985,NA,NA,NA,NA
9943,"Male","Hispanic",10,4,0,NA,0,2,1984,NA,NA,NA,NA
9944,"Female","Hispanic",10,2,NA,1,1,3,1983,NA,NA,NA,NA
9945,"Female","Hispanic",6,4,NA,0,0,10,1977,1,1,0,2
9946,"Female","Hispanic",12,2,NA,0,0,2,1977,4,1,1,2
9947,"Male","Hispanic",13,0,1,NA,1,NA,NA,NA,NA,NA,NA
9948,"Female","Hispanic",12,1,NA,1,1,5,1990,NA,NA,NA,NA
9949,"Male","Black",12,2,1,NA,1,3,1982,5,1,0,2
9950,"Male","Black",12,4,1,NA,1,5,1981,NA,NA,1,2
9951,"Female","Black",14,4,NA,1,1,2,1984,1,1,0,2
9952,"Male","Black",12,0,1,NA,1,NA,NA,3,1,1,2
9953,"Female","Hispanic",11,4,NA,1,1,6,1989,3,1,0,2
9954,"Male","Hispanic",9,2,0,NA,0,5,1978,NA,NA,NA,NA
9955,"Female","Hispanic",12,2,NA,0,0,6,1988,1,1,1,2
9956,"Male","Hispanic",9,0,1,NA,1,NA,NA,NA,NA,NA,NA
9957,"Male","Hispanic",12,1,1,NA,1,8,1985,3,1,0,2
9958,"Male","Black",10,0,1,NA,1,NA,NA,NA,NA,NA,NA
9959,"Female","Black",16,0,NA,0,0,NA,NA,NA,NA,NA,NA
9960,"Female","Hispanic",7,2,NA,0,0,4,1981,NA,NA,NA,NA
9961,"Male","Hispanic",13,3,1,NA,1,10,1985,3,1,1,2
9962,"Male","Hispanic",10,2,1,NA,1,7,1986,NA,NA,NA,NA
9963,"Male","Hispanic",9,6,0,NA,0,6,1979,3,1,1,1
9964,"Male","Hispanic",12,7,1,NA,1,9,1983,NA,NA,NA,NA
9965,"Female","Hispanic",13,2,NA,0,0,6,1975,NA,NA,NA,NA
9966,"Female","Hispanic",6,4,NA,0,0,10,1975,1,1,0,2
9967,"Female","Hispanic",8,3,NA,1,1,8,1974,2,1,0,2
9968,"Male","Hispanic",6,3,0,NA,0,8,1991,4,1,0,1
9969,"Male","Hispanic",12,2,1,NA,1,6,1979,3,1,1,2
9970,"Female","Black",13,6,NA,1,1,4,1981,2,1,0,2
9971,"Male","Black",13,1,1,NA,1,NA,NA,2,1,0,2
9972,"Female","Hispanic",12,3,NA,0,0,8,1983,3,1,1,2
9973,"Female","Hispanic",10,1,NA,1,1,11,1991,NA,NA,NA,NA
9974,"Female","Hispanic",9,4,NA,1,1,9,1980,2,1,1,2
9975,"Male","Hispanic",12,1,NA,NA,NA,7,1978,NA,NA,NA,NA
9976,"Male","Hispanic",9,1,0,NA,0,3,1987,2,1,0,2
9977,"Male","Hispanic",12,2,1,NA,1,8,1988,3,1,0,2
9978,"Female","Hispanic",11,1,NA,1,1,5,1990,3,1,1,2
9979,"Female","Non-Black, non-Hispanic",12,0,NA,1,1,NA,NA,NA,NA,NA,NA
9980,"Female","Hispanic",12,6,NA,0,0,2,1980,4,1,0,1
9981,"Female","Hispanic",14,4,NA,1,1,5,1979,4,1,1,2
9982,"Female","Hispanic",13,3,NA,0,0,8,1988,4,1,0,2
9983,"Male","Hispanic",12,5,1,NA,1,11,1981,2,1,1,2
9984,"Male","Hispanic",12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9985,"Male","Black",12,5,1,NA,1,7,1981,2,1,0,2
9986,"Female","Black",12,5,NA,0,0,1,1982,NA,NA,NA,NA
9987,"Female","Hispanic",16,0,NA,0,0,NA,NA,4,1,1,2
9988,"Male","Hispanic",13,0,1,NA,1,NA,NA,5,1,0,2
9989,"Male","Hispanic",12,1,1,NA,1,4,1991,NA,NA,NA,NA
9990,"Male","Hispanic",12,1,0,NA,0,6,1996,0,1,1,1
9991,"Female","Hispanic",11,2,NA,1,1,5,1983,NA,NA,NA,NA
9992,"Female","Hispanic",16,5,NA,1,1,10,1986,3,1,0,2
9993,"Male","Hispanic",4,2,0,NA,0,7,1986,NA,NA,NA,NA
9994,"Male","Hispanic",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9995,"Female","Hispanic",12,2,NA,1,1,11,1985,2,1,0,2
9996,"Male","Black",7,1,0,NA,0,11,1983,2,1,0,2
9997,"Female","Black",12,4,NA,1,1,8,1979,NA,NA,NA,NA
9998,"Male","Black",11,3,1,NA,1,4,1982,4,1,1,1
9999,"Female","Black",16,0,NA,1,1,NA,NA,NA,NA,NA,NA
10000,"Female","Black",12,4,NA,1,1,11,1982,NA,NA,NA,NA
10001,"Male","Hispanic",12,1,1,NA,1,10,1987,3,1,0,1
10002,"Female","Hispanic",12,3,NA,1,1,10,1986,3,1,1,2
10003,"Male","Hispanic",12,2,1,NA,1,11,1981,NA,NA,NA,NA
10004,"Male","Hispanic",12,0,1,NA,1,NA,NA,5,1,0,2
10005,"Male","Hispanic",12,2,1,NA,1,10,1982,5,1,1,2
10006,"Male","Hispanic",16,3,0,NA,0,2,1987,4,1,1,2
10007,"Female","Hispanic",14,0,NA,1,1,NA,NA,2,1,1,2
10008,"Female","Hispanic",15,3,NA,0,0,1,1984,3,1,1,2
10009,"Male","Hispanic",15,3,1,NA,1,7,1991,4,1,1,2
10010,"Female","Black",20,0,NA,1,1,NA,NA,3,1,1,2
10011,"Female","Hispanic",12,2,NA,1,1,4,1987,NA,NA,NA,NA
10012,"Female","Non-Black, non-Hispanic",13,3,NA,1,1,2,1983,NA,NA,NA,NA
10013,"Male","Non-Black, non-Hispanic",9,0,1,NA,1,NA,NA,NA,NA,NA,NA
10014,"Male","Non-Black, non-Hispanic",12,1,1,NA,1,1,1985,NA,NA,NA,NA
10015,"Female","Non-Black, non-Hispanic",12,2,NA,NA,NA,11,1979,NA,NA,NA,NA
10016,"Female","Non-Black, non-Hispanic",10,3,NA,1,1,1,1977,NA,NA,NA,NA
10017,"Female","Non-Black, non-Hispanic",12,0,NA,1,1,NA,NA,NA,NA,NA,NA
10018,"Male","Non-Black, non-Hispanic",10,2,0,NA,0,5,1978,NA,NA,NA,NA
10019,"Male","Non-Black, non-Hispanic",10,0,0,NA,0,NA,NA,NA,NA,NA,NA
10020,"Male","Non-Black, non-Hispanic",11,1,0,NA,0,12,1986,NA,NA,NA,NA
10021,"Male","Non-Black, non-Hispanic",12,1,0,NA,0,9,1988,NA,NA,NA,NA
10022,"Male","Hispanic",12,1,NA,NA,NA,2,1995,2,1,1,2
10023,"Male","Hispanic",3,4,0,NA,0,6,1984,1,1,0,2
10024,"Female","Hispanic",12,3,NA,1,1,7,1981,1,1,0,2
10025,"Male","Hispanic",10,4,0,NA,0,6,1982,NA,NA,NA,NA
10026,"Female","Hispanic",6,7,NA,0,0,5,1980,3,1,0,2
10027,"Male","Hispanic",8,4,0,NA,0,8,1983,2,1,1,2
10028,"Male","Hispanic",12,2,0,NA,0,4,1978,4,1,0,2
10029,"Female","Hispanic",14,2,NA,1,1,4,1978,3,1,1,2
10030,"Male","Hispanic",12,0,NA,NA,NA,NA,NA,3,1,0,1
10031,"Male","Hispanic",12,5,1,NA,1,3,1989,1,1,1,2
10032,"Female","Hispanic",9,6,NA,0,0,3,1981,2,1,0,1
10033,"Male","Non-Black, non-Hispanic",11,0,1,NA,1,NA,NA,NA,NA,NA,NA
10034,"Female","Hispanic",8,3,NA,NA,NA,12,1987,NA,NA,NA,NA
10035,"Male","Hispanic",20,0,1,NA,1,NA,NA,NA,NA,NA,NA
10036,"Female","Hispanic",3,5,NA,0,0,4,1979,1,1,0,1
10037,"Female","Hispanic",12,1,NA,0,0,5,2000,1,1,0,1
10038,"Female","Hispanic",15,2,NA,1,1,12,1976,2,1,1,2
10039,"Female","Non-Black, non-Hispanic",12,0,NA,1,1,NA,NA,NA,NA,NA,NA
10040,"Female","Hispanic",14,0,NA,1,1,NA,NA,1,1,0,2
10041,"Female","Hispanic",15,0,NA,0,0,NA,NA,NA,NA,NA,NA
10042,"Female","Hispanic",12,4,NA,1,1,9,1979,NA,NA,NA,NA
10043,"Male","Hispanic",12,2,0,NA,0,3,1984,2,1,1,2
10044,"Female","Non-Black, non-Hispanic",11,1,NA,0,0,6,1989,NA,NA,NA,NA
10045,"Female","Non-Black, non-Hispanic",12,0,NA,0,0,NA,NA,NA,NA,NA,NA
10046,"Male","Black",12,3,0,NA,0,5,1980,NA,NA,NA,NA
10047,"Female","Black",16,1,NA,1,1,8,1982,4,1,0,2
10048,"Female","Hispanic",9,3,NA,0,0,9,1986,1,1,1,2
10049,"Female","Hispanic",12,4,NA,0,0,2,1981,3,1,1,1
10050,"Male","Hispanic",12,2,0,NA,0,7,1991,2,1,0,2
10051,"Male","Hispanic",12,4,1,NA,1,11,1989,5,1,0,1
10052,"Female","Hispanic",14,3,NA,0,0,1,1982,3,1,1,2
10053,"Male","Hispanic",12,1,0,NA,0,5,1988,2,1,1,2
10054,"Female","Hispanic",16,2,NA,1,1,8,1985,2,1,0,2
10055,"Female","Hispanic",13,0,NA,1,1,NA,NA,NA,NA,NA,NA
10056,"Female","Hispanic",12,2,NA,1,1,5,1979,4,1,0,1
10057,"Male","Hispanic",12,2,1,NA,1,6,1985,3,1,1,2
10058,"Male","Hispanic",14,3,1,NA,1,5,1989,3,1,1,2
10059,"Female","Non-Black, non-Hispanic",9,3,NA,1,1,9,1982,NA,NA,NA,NA
10060,"Female","Hispanic",10,2,NA,1,1,12,1978,NA,NA,NA,NA
