"id","year","marstat","emergency_savings","married"
12124,2012,0,0,0
12125,2012,3,0,0
12126,2012,2,0,0
12128,2012,1,1,1
12129,2012,0,0,0
12130,2012,1,1,1
12132,2012,0,1,0
12133,2012,3,0,0
12135,2012,1,0,1
12137,2012,3,0,0
12138,2012,1,0,1
12140,2012,1,0,1
12141,2012,1,0,1
12142,2012,1,1,1
12143,2012,3,1,0
12146,2012,0,0,0
12147,2012,3,1,0
12148,2012,1,0,1
12149,2012,0,0,0
12150,2012,3,0,0
12153,2012,0,1,0
12156,2012,3,1,0
12157,2012,1,1,1
12158,2012,2,0,0
12161,2012,3,1,0
12162,2012,0,0,0
12163,2012,1,1,1
12171,2012,3,0,0
12172,2012,0,0,0
12175,2012,1,0,1
12176,2012,1,0,1
12177,2012,0,0,0
12178,2012,0,0,0
12179,2012,1,0,1
12181,2012,1,1,1
12183,2012,1,0,1
12184,2012,0,0,0
12186,2012,0,0,0
12188,2012,1,1,1
12189,2012,3,0,0
12191,2012,0,0,0
12193,2012,3,0,0
12194,2012,1,0,1
12196,2012,2,0,0
12199,2012,3,0,0
12201,2012,0,0,0
12204,2012,2,1,0
12205,2012,3,0,0
12206,2012,1,0,1
12210,2012,1,0,1
12211,2012,0,1,0
12217,2012,1,1,1
12218,2012,1,0,1
12222,2012,3,0,0
12223,2012,2,0,0
12224,2012,1,1,1
12226,2012,3,0,0
12228,2012,1,0,1
12237,2012,2,1,0
12240,2012,0,0,0
12241,2012,1,0,1
12246,2012,0,1,0
12254,2012,3,0,0
12255,2012,1,1,1
12256,2012,1,1,1
12259,2012,1,1,1
12260,2012,1,1,1
12278,2012,3,0,0
12280,2012,0,0,0
12281,2012,3,0,0
12282,2012,0,0,0
12284,2012,1,0,1
12288,2012,1,1,1
12293,2012,1,0,1
12300,2012,1,0,1
12303,2012,2,0,0
12304,2012,1,0,1
12305,2012,3,1,0
12515,2012,1,0,1
12517,2012,1,0,1
12558,2012,0,0,0
12566,2012,3,1,0
12588,2012,0,0,0
12589,2012,1,0,1
12594,2012,2,0,0
12643,2012,0,0,0
12648,2012,3,0,0
12659,2012,1,0,1
12663,2012,1,1,1
12667,2012,3,0,0
12679,2012,3,0,0
54,2014,1,0,1
73,2014,1,1,1
81,2014,1,1,1
115,2014,1,0,1
180,2014,1,1,1
279,2014,3,1,0
296,2014,1,1,1
309,2014,1,1,1
347,2014,1,1,1
375,2014,3,0,0
424,2014,1,0,1
427,2014,1,0,1
447,2014,3,0,0
487,2014,1,1,1
522,2014,0,1,0
535,2014,0,0,0
538,2014,3,0,0
563,2014,1,1,1
589,2014,0,0,0
682,2014,0,0,0
718,2014,3,1,0
774,2014,0,0,0
816,2014,3,1,0
823,2014,0,0,0
865,2014,1,1,1
911,2014,3,0,0
1041,2014,6,0,0
1075,2014,1,1,1
1121,2014,1,1,1
1125,2014,1,1,1
1138,2014,3,1,0
1202,2014,1,1,1
1218,2014,3,1,0
1270,2014,1,1,1
1386,2014,1,0,1
1400,2014,2,0,0
1473,2014,2,1,0
1477,2014,3,1,0
1490,2014,3,0,0
1503,2014,1,1,1
1519,2014,3,1,0
1534,2014,1,1,1
1561,2014,0,1,0
1565,2014,1,1,1
1611,2014,1,0,1
1619,2014,1,0,1
1645,2014,1,0,1
1700,2014,3,1,0
1719,2014,1,1,1
1905,2014,1,0,1
2068,2014,1,0,1
2187,2014,3,1,0
2197,2014,0,0,0
2205,2014,1,0,1
2238,2014,1,1,1
2289,2014,3,0,0
2434,2014,3,0,0
2458,2014,1,0,1
2469,2014,0,0,0
2477,2014,2,0,0
2485,2014,1,1,1
2598,2014,3,0,0
2611,2014,1,1,1
2670,2014,1,0,1
2687,2014,3,0,0
2700,2014,1,0,1
2718,2014,6,1,0
2783,2014,1,1,1
2883,2014,1,1,1
2907,2014,1,1,1
2916,2014,0,1,0
3050,2014,3,0,0
3070,2014,0,0,0
3140,2014,1,1,1
3154,2014,1,1,1
3155,2014,1,1,1
3188,2014,3,0,0
3239,2014,0,1,0
3289,2014,1,1,1
3300,2014,0,0,0
3477,2014,0,0,0
3534,2014,1,1,1
3571,2014,1,0,1
3599,2014,0,0,0
3641,2014,1,0,1
3714,2014,1,0,1
3746,2014,1,1,1
3870,2014,3,1,0
3930,2014,1,0,1
3932,2014,3,1,0
3957,2014,0,1,0
3973,2014,1,0,1
3994,2014,3,1,0
4100,2014,3,0,0
4164,2014,3,1,0
4190,2014,3,1,0
4192,2014,1,1,1
4201,2014,1,1,1
4217,2014,3,1,0
4284,2014,1,1,1
4310,2014,1,1,1
4354,2014,3,0,0
4361,2014,3,0,0
4369,2014,0,1,0
4373,2014,1,1,1
4381,2014,1,1,1
4395,2014,1,1,1
4400,2014,1,1,1
4527,2014,3,0,0
4545,2014,1,0,1
4546,2014,1,0,1
4550,2014,1,0,1
4552,2014,1,1,1
4597,2014,0,0,0
4613,2014,1,1,1
4624,2014,1,0,1
4631,2014,1,0,1
4661,2014,1,1,1
4694,2014,1,1,1
4757,2014,1,1,1
4759,2014,1,1,1
4860,2014,1,1,1
4875,2014,1,1,1
4929,2014,1,0,1
4985,2014,0,0,0
5000,2014,1,1,1
5005,2014,0,0,0
5093,2014,1,1,1
5104,2014,3,0,0
5148,2014,1,0,1
5165,2014,1,0,1
5300,2014,1,1,1
5323,2014,0,0,0
5338,2014,1,0,1
5385,2014,1,0,1
5459,2014,1,1,1
5463,2014,1,0,1
5471,2014,0,0,0
5475,2014,0,0,0
5476,2014,2,0,0
5486,2014,1,0,1
5498,2014,1,1,1
5578,2014,1,0,1
5583,2014,1,0,1
5643,2014,6,0,0
5658,2014,1,0,1
5687,2014,1,1,1
5688,2014,0,0,0
5689,2014,0,0,0
5726,2014,1,1,1
5741,2014,1,0,1
5744,2014,1,0,1
5753,2014,3,0,0
5861,2014,3,0,0
5922,2014,0,0,0
5931,2014,0,0,0
5943,2014,1,0,1
5977,2014,0,1,0
5997,2014,1,0,1
6050,2014,1,0,1
6051,2014,1,1,1
6088,2014,6,1,0
6123,2014,3,1,0
6141,2014,1,1,1
6147,2014,0,0,0
6151,2014,3,0,0
6172,2014,1,1,1
6177,2014,1,0,1
6243,2014,3,0,0
6285,2014,2,1,0
6286,2014,1,1,1
6301,2014,1,0,1
6305,2014,1,1,1
6433,2014,1,1,1
6453,2014,0,1,0
6486,2014,1,0,1
6599,2014,0,0,0
6661,2014,3,0,0
6674,2014,3,1,0
6698,2014,0,0,0
6711,2014,1,0,1
6715,2014,0,0,0
6722,2014,3,0,0
6730,2014,0,0,0
6744,2014,1,0,1
6748,2014,0,0,0
6757,2014,1,0,1
6763,2014,0,0,0
6844,2014,2,0,0
6847,2014,3,0,0
6887,2014,1,1,1
6957,2014,3,1,0
6993,2014,1,0,1
7106,2014,3,1,0
7120,2014,0,0,0
7134,2014,3,0,0
7208,2014,1,0,1
7315,2014,3,1,0
7464,2014,1,1,1
7473,2014,1,0,1
7483,2014,1,1,1
7613,2014,1,0,1
7643,2014,0,0,0
7678,2014,1,1,1
7708,2014,1,0,1
7723,2014,1,1,1
7825,2014,3,0,0
7848,2014,3,1,0
7966,2014,0,0,0
8039,2014,0,0,0
8045,2014,3,0,0
8101,2014,1,0,1
8169,2014,2,0,0
8176,2014,0,1,0
8212,2014,3,1,0
8233,2014,0,0,0
8246,2014,0,0,0
8260,2014,3,0,0
8278,2014,3,0,0
8355,2014,1,0,1
8396,2014,1,0,1
8484,2014,6,0,0
8496,2014,3,0,0
8613,2014,3,1,0
8621,2014,1,0,1
8639,2014,1,1,1
8723,2014,0,0,0
8860,2014,1,0,1
8877,2014,1,1,1
8887,2014,3,0,0
8898,2014,1,0,1
8945,2014,3,0,0
8954,2014,1,1,1
8973,2014,3,0,0
9051,2014,0,0,0
9090,2014,1,0,1
9194,2014,1,1,1
9305,2014,0,0,0
9327,2014,3,1,0
9329,2014,1,0,1
9339,2014,1,0,1
9431,2014,0,0,0
9531,2014,1,1,1
9550,2014,1,1,1
9571,2014,1,0,1
9669,2014,1,1,1
9747,2014,3,0,0
9961,2014,3,1,0
9978,2014,2,1,0
9990,2014,3,1,0
10022,2014,3,1,0
10023,2014,1,0,1
10043,2014,3,1,0
10159,2014,1,1,1
10202,2014,1,0,1
10205,2014,1,0,1
10239,2014,3,0,0
10373,2014,3,0,0
10405,2014,1,1,1
10429,2014,1,0,1
10440,2014,1,1,1
10488,2014,1,1,1
10525,2014,3,0,0
10551,2014,1,0,1
10555,2014,3,1,0
10572,2014,1,0,1
10574,2014,3,0,0
10668,2014,2,0,0
10756,2014,1,0,1
10774,2014,3,0,0
11192,2014,1,0,1
11215,2014,3,1,0
11605,2014,3,1,0
11758,2014,1,0,1
11773,2014,2,0,0
11804,2014,3,0,0
11817,2014,1,0,1
11868,2014,1,1,1
11897,2014,1,1,1
12026,2014,3,1,0
12067,2014,3,0,0
12094,2014,1,0,1
12117,2014,6,0,0
12139,2014,1,1,1
12144,2014,1,1,1
12182,2014,2,1,0
12185,2014,3,1,0
12208,2014,1,1,1
4,2016,1,0,1
89,2016,1,0,1
206,2016,6,1,0
208,2016,6,0,0
298,2016,1,1,1
397,2016,6,0,0
432,2016,6,0,0
433,2016,1,0,1
512,2016,1,1,1
569,2016,0,0,0
584,2016,3,0,0
1021,2016,1,1,1
1036,2016,0,0,0
1154,2016,0,1,0
1157,2016,1,1,1
1314,2016,3,0,0
1388,2016,6,0,0
1502,2016,1,1,1
1606,2016,3,1,0
1660,2016,3,0,0
1667,2016,1,0,1
1793,2016,0,0,0
1806,2016,1,0,1
1886,2016,1,1,1
1971,2016,1,1,1
1982,2016,1,1,1
2195,2016,1,0,1
2280,2016,1,0,1
2335,2016,1,1,1
2440,2016,1,0,1
2609,2016,1,1,1
2669,2016,1,0,1
2697,2016,3,0,0
2698,2016,3,0,0
2727,2016,6,0,0
2793,2016,2,0,0
2825,2016,3,0,0
2838,2016,1,0,1
2927,2016,2,1,0
2943,2016,1,1,1
3065,2016,0,1,0
3178,2016,3,0,0
3189,2016,3,0,0
3340,2016,3,0,0
3450,2016,1,1,1
3653,2016,1,1,1
3711,2016,6,0,0
3735,2016,2,0,0
3762,2016,1,1,1
4027,2016,3,0,0
4050,2016,1,1,1
4161,2016,2,0,0
4258,2016,3,0,0
4309,2016,1,1,1
4332,2016,3,1,0
4438,2016,2,0,0
4575,2016,3,1,0
4646,2016,1,1,1
4703,2016,1,1,1
4836,2016,1,0,1
4886,2016,1,1,1
4912,2016,3,1,0
4933,2016,3,1,0
4990,2016,1,1,1
5018,2016,1,1,1
5098,2016,2,0,0
5206,2016,3,1,0
5386,2016,0,1,0
5577,2016,1,0,1
5579,2016,3,1,0
5600,2016,1,1,1
6058,2016,3,0,0
6122,2016,1,1,1
6183,2016,0,0,0
6366,2016,3,1,0
6370,2016,1,1,1
6712,2016,1,0,1
6716,2016,0,0,0
6728,2016,0,0,0
6749,2016,0,1,0
6754,2016,1,1,1
6768,2016,1,0,1
6833,2016,0,0,0
6857,2016,1,0,1
6883,2016,1,1,1
6992,2016,1,0,1
7088,2016,1,0,1
7319,2016,1,1,1
7401,2016,1,1,1
7596,2016,3,1,0
7774,2016,3,1,0
7921,2016,1,1,1
7939,2016,0,1,0
8108,2016,0,1,0
8192,2016,1,0,1
8206,2016,1,0,1
8440,2016,1,0,1
8683,2016,3,0,0
9098,2016,2,0,0
9166,2016,1,1,1
9257,2016,1,1,1
9581,2016,3,0,0
9670,2016,3,1,0
9813,2016,1,1,1
9850,2016,3,0,0
9866,2016,3,1,0
9880,2016,0,1,0
9949,2016,3,0,0
9957,2016,0,0,0
9963,2016,1,1,1
10189,2016,1,0,1
10194,2016,1,1,1
10197,2016,1,0,1
10423,2016,3,0,0
10486,2016,3,0,0
10578,2016,3,1,0
11218,2016,0,1,0
11342,2016,1,0,1
11644,2016,1,1,1
12001,2016,3,0,0
12010,2016,1,0,1
12030,2016,6,0,0
12050,2016,3,1,0
12051,2016,3,1,0
12052,2016,1,1,1
12059,2016,1,1,1
12102,2016,1,1,1
12257,2016,3,1,0
151,2018,6,0,0
196,2018,1,0,1
338,2018,6,1,0
341,2018,1,0,1
348,2018,1,1,1
349,2018,1,1,1
428,2018,1,1,1
430,2018,3,0,0
545,2018,1,1,1
580,2018,6,0,0
600,2018,1,1,1
846,2018,1,0,1
876,2018,1,1,1
996,2018,1,0,1
1052,2018,1,1,1
1108,2018,3,0,0
1135,2018,1,1,1
1348,2018,3,0,0
1580,2018,1,1,1
1705,2018,3,1,0
1789,2018,1,0,1
1843,2018,1,1,1
1933,2018,1,0,1
2228,2018,0,1,0
2242,2018,0,1,0
2668,2018,3,1,0
2704,2018,1,1,1
2756,2018,1,1,1
3022,2018,1,1,1
3210,2018,3,0,0
3226,2018,1,1,1
3449,2018,1,1,1
3541,2018,3,0,0
3666,2018,1,1,1
3698,2018,2,0,0
3801,2018,3,0,0
4184,2018,1,0,1
4186,2018,3,1,0
4253,2018,1,1,1
4260,2018,1,0,1
4291,2018,1,0,1
4363,2018,3,0,0
4406,2018,1,1,1
4412,2018,1,1,1
4501,2018,1,0,1
4620,2018,1,0,1
4665,2018,1,0,1
4708,2018,1,0,1
4851,2018,1,1,1
4852,2018,6,0,0
4868,2018,3,1,0
4986,2018,1,1,1
5105,2018,1,1,1
5118,2018,1,0,1
5205,2018,1,1,1
5312,2018,6,0,0
5391,2018,1,1,1
5571,2018,3,1,0
5586,2018,1,1,1
5593,2018,1,1,1
5677,2018,1,1,1
5878,2018,3,1,0
5893,2018,1,1,1
5894,2018,1,0,1
6079,2018,6,0,0
6146,2018,0,0,0
6162,2018,3,1,0
6721,2018,1,0,1
6890,2018,3,0,0
6895,2018,0,0,0
6904,2018,1,1,1
6954,2018,3,1,0
7004,2018,1,1,1
7174,2018,3,0,0
7360,2018,1,1,1
7486,2018,3,0,0
7570,2018,1,1,1
7571,2018,1,1,1
7619,2018,3,0,0
7637,2018,1,1,1
7645,2018,0,0,0
7671,2018,3,1,0
7706,2018,1,1,1
7719,2018,1,1,1
8007,2018,1,1,1
8042,2018,1,0,1
8088,2018,0,1,0
8125,2018,2,0,0
8190,2018,1,0,1
8629,2018,1,0,1
9272,2018,0,0,0
9304,2018,3,1,0
9326,2018,0,0,0
9344,2018,2,0,0
9396,2018,1,1,1
9605,2018,2,1,0
9652,2018,1,1,1
9763,2018,1,1,1
9867,2018,1,0,1
10057,2018,3,0,0
10131,2018,1,1,1
10134,2018,1,0,1
10358,2018,3,0,0
10608,2018,3,1,0
10821,2018,1,1,1
10890,2018,1,1,1
10984,2018,3,0,0
11132,2018,3,0,0
11306,2018,1,0,1
11426,2018,1,1,1
11438,2018,3,1,0
11768,2018,1,0,1
11788,2018,2,0,0
11796,2018,0,1,0
11830,2018,6,0,0
11892,2018,6,0,0
11910,2018,1,0,1
11961,2018,1,0,1
11971,2018,0,1,0
11977,2018,1,1,1
12028,2018,1,1,1
12114,2018,1,1,1
12131,2018,3,1,0
12212,2018,1,0,1
12518,2018,1,1,1
12642,2018,1,0,1
2,2022,1,1,1
3,2022,1,0,1
4,2022,1,0,1
6,2022,1,0,1
8,2022,1,1,1
10,2022,3,1,0
15,2022,1,1,1
16,2022,3,0,0
17,2022,3,0,0
18,2022,1,1,1
20,2022,1,1,1
21,2022,1,1,1
25,2022,1,0,1
27,2022,1,1,1
29,2022,1,1,1
30,2022,1,0,1
31,2022,1,1,1
33,2022,0,0,0
34,2022,3,1,0
36,2022,3,0,0
37,2022,1,0,1
38,2022,1,1,1
40,2022,1,1,1
41,2022,1,1,1
43,2022,3,0,0
44,2022,1,1,1
47,2022,1,1,1
49,2022,1,1,1
52,2022,3,1,0
53,2022,0,0,0
54,2022,1,0,1
57,2022,3,1,0
58,2022,1,1,1
59,2022,1,0,1
61,2022,1,0,1
62,2022,3,0,0
63,2022,1,1,1
67,2022,1,1,1
68,2022,1,1,1
69,2022,1,0,1
70,2022,3,1,0
71,2022,1,0,1
72,2022,0,1,0
73,2022,1,1,1
75,2022,1,1,1
76,2022,1,0,1
77,2022,0,1,0
80,2022,0,1,0
81,2022,1,1,1
82,2022,0,0,0
83,2022,0,0,0
84,2022,3,0,0
85,2022,0,0,0
86,2022,0,0,0
87,2022,0,1,0
89,2022,1,1,1
90,2022,1,1,1
91,2022,1,0,1
92,2022,3,1,0
93,2022,1,1,1
94,2022,6,1,0
95,2022,1,1,1
96,2022,1,0,1
97,2022,1,1,1
98,2022,1,1,1
99,2022,6,1,0
100,2022,3,1,0
101,2022,1,1,1
102,2022,1,1,1
103,2022,3,1,0
106,2022,1,1,1
107,2022,1,0,1
108,2022,1,0,1
110,2022,1,1,1
111,2022,6,0,0
112,2022,6,0,0
115,2022,1,1,1
117,2022,1,1,1
119,2022,0,1,0
120,2022,0,0,0
121,2022,0,0,0
122,2022,1,1,1
124,2022,3,1,0
128,2022,1,1,1
129,2022,0,1,0
135,2022,1,1,1
136,2022,0,0,0
137,2022,1,1,1
138,2022,1,1,1
140,2022,1,1,1
141,2022,1,1,1
144,2022,1,0,1
145,2022,0,0,0
146,2022,3,1,0
148,2022,1,0,1
149,2022,1,1,1
151,2022,6,1,0
152,2022,1,0,1
153,2022,1,1,1
157,2022,1,1,1
158,2022,1,1,1
159,2022,1,1,1
160,2022,1,1,1
161,2022,3,1,0
165,2022,1,1,1
166,2022,1,0,1
171,2022,1,1,1
172,2022,0,0,0
174,2022,1,1,1
175,2022,3,1,0
179,2022,1,1,1
180,2022,1,0,1
181,2022,1,1,1
182,2022,0,0,0
184,2022,1,1,1
186,2022,3,0,0
188,2022,6,0,0
190,2022,3,1,0
191,2022,1,1,1
192,2022,1,1,1
193,2022,1,0,1
195,2022,1,1,1
196,2022,1,1,1
197,2022,3,0,0
200,2022,1,1,1
201,2022,1,1,1
202,2022,0,0,0
204,2022,6,0,0
205,2022,1,0,1
208,2022,6,0,0
210,2022,1,1,1
211,2022,1,1,1
212,2022,1,1,1
214,2022,1,1,1
218,2022,1,1,1
219,2022,1,1,1
220,2022,1,1,1
221,2022,0,1,0
222,2022,0,0,0
223,2022,3,0,0
224,2022,0,0,0
227,2022,3,0,0
228,2022,1,0,1
229,2022,2,0,0
230,2022,0,1,0
231,2022,1,0,1
233,2022,1,0,1
234,2022,1,1,1
235,2022,1,1,1
236,2022,1,1,1
237,2022,3,0,0
240,2022,1,1,1
242,2022,1,1,1
243,2022,1,1,1
244,2022,6,1,0
245,2022,1,1,1
247,2022,1,1,1
248,2022,3,0,0
249,2022,1,1,1
250,2022,1,0,1
251,2022,1,0,1
252,2022,1,0,1
253,2022,1,0,1
254,2022,3,1,0
255,2022,1,0,1
257,2022,3,0,0
258,2022,3,1,0
259,2022,1,0,1
260,2022,1,1,1
261,2022,3,1,0
265,2022,1,1,1
269,2022,1,0,1
272,2022,1,1,1
273,2022,1,0,1
274,2022,3,0,0
275,2022,3,0,0
279,2022,3,1,0
281,2022,1,1,1
282,2022,2,0,0
283,2022,1,1,1
284,2022,1,1,1
285,2022,1,1,1
286,2022,0,0,0
290,2022,1,1,1
291,2022,0,0,0
292,2022,3,1,0
293,2022,1,1,1
294,2022,1,0,1
297,2022,3,0,0
301,2022,1,0,1
302,2022,3,0,0
303,2022,3,0,0
304,2022,0,0,0
307,2022,6,1,0
309,2022,1,1,1
310,2022,1,1,1
311,2022,3,0,0
312,2022,3,0,0
313,2022,1,0,1
316,2022,1,0,1
319,2022,3,1,0
320,2022,1,1,1
323,2022,1,1,1
331,2022,0,0,0
332,2022,3,0,0
333,2022,1,0,1
335,2022,3,0,0
336,2022,1,1,1
338,2022,6,1,0
339,2022,0,0,0
342,2022,1,1,1
343,2022,2,1,0
346,2022,1,1,1
347,2022,1,1,1
349,2022,1,1,1
350,2022,1,0,1
352,2022,3,1,0
354,2022,1,1,1
355,2022,1,1,1
356,2022,1,1,1
357,2022,1,0,1
358,2022,1,1,1
360,2022,1,1,1
362,2022,0,1,0
367,2022,1,1,1
369,2022,1,1,1
370,2022,1,1,1
372,2022,1,1,1
373,2022,1,0,1
375,2022,3,0,0
376,2022,3,1,0
378,2022,2,0,0
379,2022,2,0,0
380,2022,6,0,0
382,2022,3,0,0
385,2022,6,0,0
386,2022,1,1,1
387,2022,0,1,0
388,2022,0,0,0
391,2022,3,0,0
392,2022,6,0,0
393,2022,1,1,1
394,2022,0,0,0
395,2022,1,0,1
396,2022,3,0,0
397,2022,6,0,0
398,2022,0,0,0
399,2022,1,1,1
400,2022,1,1,1
401,2022,1,0,1
402,2022,1,0,1
403,2022,1,0,1
405,2022,1,1,1
406,2022,1,0,1
407,2022,3,1,0
408,2022,1,1,1
409,2022,1,0,1
410,2022,1,0,1
411,2022,3,0,0
412,2022,1,0,1
414,2022,3,0,0
415,2022,1,1,1
416,2022,1,1,1
417,2022,1,1,1
418,2022,1,0,1
419,2022,3,0,0
420,2022,1,0,1
422,2022,1,1,1
423,2022,1,1,1
424,2022,3,0,0
425,2022,3,0,0
426,2022,1,1,1
428,2022,1,1,1
430,2022,3,0,0
432,2022,6,1,0
433,2022,1,0,1
434,2022,1,1,1
437,2022,1,1,1
438,2022,1,0,1
439,2022,1,1,1
442,2022,1,1,1
444,2022,3,1,0
445,2022,1,1,1
449,2022,1,1,1
452,2022,1,0,1
455,2022,3,1,0
456,2022,0,0,0
457,2022,3,1,0
458,2022,1,1,1
459,2022,1,1,1
460,2022,0,1,0
461,2022,1,1,1
462,2022,1,1,1
464,2022,1,1,1
465,2022,1,1,1
466,2022,1,0,1
467,2022,1,1,1
468,2022,1,1,1
470,2022,0,0,0
472,2022,3,0,0
473,2022,0,0,0
474,2022,3,1,0
475,2022,3,0,0
476,2022,1,0,1
477,2022,3,0,0
478,2022,1,0,1
479,2022,1,1,1
480,2022,1,1,1
481,2022,1,1,1
482,2022,1,1,1
483,2022,1,1,1
484,2022,6,1,0
485,2022,1,1,1
486,2022,1,1,1
487,2022,1,1,1
488,2022,3,1,0
489,2022,1,1,1
491,2022,6,0,0
492,2022,1,0,1
493,2022,3,0,0
495,2022,3,0,0
496,2022,0,0,0
498,2022,1,1,1
500,2022,1,1,1
502,2022,3,1,0
503,2022,1,1,1
504,2022,1,1,1
505,2022,0,0,0
507,2022,1,0,1
513,2022,1,1,1
516,2022,0,0,0
518,2022,0,0,0
519,2022,0,0,0
520,2022,1,1,1
521,2022,0,0,0
523,2022,1,1,1
527,2022,3,1,0
528,2022,1,1,1
530,2022,1,0,1
531,2022,1,0,1
534,2022,1,0,1
542,2022,1,0,1
543,2022,3,0,0
544,2022,1,0,1
545,2022,1,0,1
546,2022,1,1,1
547,2022,1,0,1
548,2022,1,0,1
549,2022,1,1,1
550,2022,1,1,1
553,2022,1,1,1
554,2022,1,0,1
555,2022,3,1,0
557,2022,1,1,1
558,2022,1,1,1
560,2022,0,1,0
561,2022,0,1,0
562,2022,1,0,1
563,2022,1,1,1
564,2022,1,1,1
565,2022,0,1,0
567,2022,1,1,1
568,2022,6,0,0
569,2022,0,1,0
570,2022,1,1,1
571,2022,1,1,1
573,2022,1,1,1
576,2022,1,1,1
579,2022,1,0,1
580,2022,6,0,0
583,2022,1,0,1
584,2022,3,0,0
585,2022,6,0,0
590,2022,1,0,1
591,2022,3,0,0
592,2022,6,0,0
593,2022,2,0,0
594,2022,6,1,0
604,2022,1,1,1
606,2022,1,1,1
608,2022,1,1,1
609,2022,3,0,0
611,2022,1,1,1
612,2022,0,1,0
613,2022,3,1,0
614,2022,1,1,1
615,2022,1,0,1
620,2022,1,1,1
621,2022,3,1,0
622,2022,1,1,1
623,2022,3,0,0
624,2022,1,1,1
627,2022,3,0,0
628,2022,0,1,0
629,2022,1,1,1
630,2022,1,0,1
631,2022,1,1,1
632,2022,1,0,1
633,2022,1,0,1
635,2022,1,1,1
636,2022,3,0,0
638,2022,1,1,1
639,2022,3,1,0
640,2022,1,1,1
641,2022,3,0,0
642,2022,1,0,1
644,2022,1,1,1
645,2022,1,0,1
646,2022,0,0,0
647,2022,1,1,1
648,2022,3,0,0
649,2022,1,0,1
650,2022,1,0,1
653,2022,3,1,0
654,2022,1,0,1
655,2022,1,1,1
656,2022,1,1,1
657,2022,1,1,1
659,2022,1,1,1
664,2022,6,0,0
665,2022,1,0,1
666,2022,0,0,0
667,2022,1,1,1
668,2022,1,0,1
671,2022,1,1,1
673,2022,1,1,1
674,2022,1,0,1
678,2022,1,1,1
679,2022,1,0,1
681,2022,3,0,0
682,2022,0,0,0
683,2022,3,1,0
684,2022,3,0,0
685,2022,0,0,0
686,2022,1,1,1
688,2022,3,0,0
690,2022,3,1,0
692,2022,1,1,1
697,2022,1,1,1
698,2022,1,0,1
699,2022,6,1,0
702,2022,3,0,0
703,2022,3,0,0
704,2022,1,0,1
706,2022,3,0,0
707,2022,3,1,0
708,2022,3,0,0
709,2022,3,0,0
711,2022,0,1,0
712,2022,1,1,1
714,2022,2,0,0
717,2022,1,1,1
719,2022,1,0,1
720,2022,3,0,0
721,2022,1,0,1
723,2022,1,0,1
724,2022,1,1,1
725,2022,1,1,1
729,2022,1,1,1
730,2022,1,1,1
731,2022,3,1,0
732,2022,3,0,0
733,2022,1,1,1
736,2022,6,1,0
737,2022,1,0,1
739,2022,1,1,1
740,2022,3,1,0
742,2022,1,1,1
743,2022,1,1,1
745,2022,1,1,1
746,2022,3,1,0
747,2022,0,1,0
748,2022,3,0,0
750,2022,0,1,0
751,2022,0,1,0
752,2022,1,1,1
753,2022,1,0,1
755,2022,2,0,0
756,2022,3,0,0
757,2022,1,1,1
758,2022,2,1,0
759,2022,3,0,0
761,2022,1,0,1
762,2022,1,0,1
763,2022,3,1,0
768,2022,1,0,1
769,2022,0,0,0
770,2022,3,0,0
772,2022,3,1,0
774,2022,0,0,0
775,2022,1,1,1
776,2022,1,1,1
777,2022,1,1,1
778,2022,1,1,1
789,2022,1,1,1
792,2022,3,0,0
793,2022,0,0,0
795,2022,0,1,0
796,2022,6,1,0
797,2022,1,1,1
798,2022,1,1,1
799,2022,1,1,1
800,2022,3,1,0
801,2022,3,1,0
802,2022,1,1,1
803,2022,1,1,1
807,2022,3,1,0
810,2022,1,1,1
811,2022,1,0,1
812,2022,1,1,1
813,2022,1,1,1
814,2022,3,1,0
816,2022,3,1,0
817,2022,1,1,1
818,2022,1,0,1
820,2022,1,1,1
821,2022,1,1,1
823,2022,0,0,0
825,2022,1,1,1
827,2022,3,1,0
828,2022,3,0,0
832,2022,6,0,0
833,2022,1,0,1
834,2022,3,0,0
835,2022,1,1,1
836,2022,3,0,0
839,2022,1,0,1
841,2022,6,1,0
842,2022,3,1,0
843,2022,2,0,0
844,2022,1,0,1
847,2022,1,1,1
848,2022,3,0,0
849,2022,0,0,0
850,2022,1,0,1
851,2022,1,1,1
852,2022,3,1,0
854,2022,1,0,1
856,2022,3,1,0
859,2022,3,0,0
860,2022,3,0,0
861,2022,0,1,0
862,2022,1,1,1
863,2022,1,1,1
866,2022,3,1,0
868,2022,3,1,0
871,2022,1,1,1
872,2022,1,1,1
874,2022,1,1,1
875,2022,6,0,0
876,2022,1,1,1
879,2022,1,0,1
880,2022,1,1,1
881,2022,1,1,1
882,2022,1,1,1
883,2022,1,1,1
884,2022,1,1,1
885,2022,0,0,0
886,2022,1,1,1
887,2022,1,1,1
888,2022,1,0,1
889,2022,1,1,1
890,2022,1,1,1
891,2022,3,0,0
893,2022,1,1,1
896,2022,1,1,1
897,2022,0,1,0
898,2022,1,1,1
899,2022,1,0,1
900,2022,1,1,1
902,2022,1,1,1
903,2022,1,1,1
906,2022,3,1,0
907,2022,1,1,1
908,2022,1,0,1
909,2022,1,1,1
911,2022,3,1,0
912,2022,1,1,1
913,2022,1,1,1
914,2022,1,1,1
915,2022,3,1,0
916,2022,1,1,1
918,2022,3,0,0
919,2022,1,1,1
920,2022,6,1,0
